,ts,te,td,sa,da,sp,dp,pr,flg,fwd,stos,ipkt,ibyt,opkt,obyt,in,out,sas,das,smk,dmk,dtos,dir,nh,nhb,svln,dvln,ismc,odmc,idmc,osmc,mpls1,mpls2,mpls3,mpls4,mpls5,mpls6,mpls7,mpls8,mpls9,mpls10,cl,sl,al,ra,eng,exid,tr,st_timestamp,et_timestamp,flow_tag,flow_type
43,2018-06-06 06:10:08,2018-06-06 06:14:41,272.568,192.168.1.216,192.168.1.1,0,771.0,ICMP,........,0.0,0.0,5.0,2303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528283408.0,1528283681.0,,0
44,2018-06-06 06:10:47,2018-06-06 06:13:58,190.532,192.168.1.192,192.168.1.1,0,2048.0,ICMP,........,0.0,0.0,8.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528283447.0,1528283638.0,,0
45,2018-06-06 06:10:23,2018-06-06 06:10:33,10.196,192.168.1.216,52.193.63.246,49270,443.0,TCP,...APRSF,0.0,0.0,9.0,1242.0,8.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,1.381,182.94400000000002,194.99400000000003,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528283423.0,1528283433.0,,0
46,2018-06-06 06:13:43,2018-06-06 06:13:43,0.211,52.5.17.3,192.168.1.221,9998,52432.0,TCP,...A....,0.0,0.0,1.0,20.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,211.768,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528283623.0,1528283623.0,,0
47,2018-06-06 06:10:18,2018-06-06 06:14:20,242.323,fe80::e276:d0ff:fe3f:ae,fe80::16cc:20ff:fe51:33ea,0,34560.0,ICMP6,........,0.0,0.0,5.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528283418.0,1528283660.0,,0
48,2018-06-06 06:12:01,2018-06-06 06:12:01,0.023,192.168.1.165,192.168.1.223,4133,49153.0,TCP,...AP.SF,0.0,0.0,8.0,363.0,8.0,4827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,2.733,2.1630000000000003,2.8739999999999997,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528283521.0,1528283521.0,,0
49,2018-06-06 06:09:49,2018-06-06 06:09:49,0.000,192.168.1.165,129.132.2.21,3456,123.0,UDP,........,0.0,0.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528283389.0,1528283389.0,,0
50,2018-06-06 06:13:49,2018-06-06 06:13:49,0.000,192.168.1.165,132.163.4.102,3462,123.0,UDP,........,0.0,0.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528283629.0,1528283629.0,,0
51,2018-06-06 06:07:00,2018-06-06 06:12:11,310.977,192.168.1.152,35.197.82.39,54379,8883.0,TCP,...AP...,0.0,0.0,40.0,13695.0,42.0,1105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,10677.003,162.207,164.952,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528283220.0,1528283531.0,,0
52,2018-06-06 06:12:04,2018-06-06 06:12:04,0.285,192.168.1.175,91.189.89.198,57390,123.0,UDP,........,0.0,0.0,1.0,48.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528283524.0,1528283524.0,,0
53,2018-06-06 06:11:08,2018-06-06 06:11:09,0.017,192.168.1.216,192.168.1.1,28374,53.0,UDP,........,0.0,0.0,1.0,38.0,1.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528283468.0,1528283469.0,,0
54,2018-06-06 06:12:23,2018-06-06 06:12:33,10.194,192.168.1.216,52.193.63.246,49283,443.0,TCP,...APRSF,0.0,0.0,9.0,1242.0,8.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,1.038,182.90099999999998,194.86700000000002,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528283543.0,1528283553.0,,0
55,2018-06-06 06:12:53,2018-06-06 06:12:55,2.063,184.73.174.14,192.168.1.165,8443,4744.0,TCP,...APRSF,0.0,0.0,17.0,2918.0,18.0,10234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,1.354,209.565,215.188,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528283573.0,1528283575.0,,0
56,2018-06-06 06:12:04,2018-06-06 06:12:34,30.205,34.230.213.152,192.168.1.230,443,32891.0,TCP,...APRSF,0.0,0.0,8.0,621.0,11.0,1184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,5.77,208.729,237.047,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528283524.0,1528283554.0,,0
57,2018-06-06 06:10:58,2018-06-06 06:14:06,187.908,192.168.1.1,192.168.1.223,0,0.0,ICMP,........,0.0,0.0,8.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528283458.0,1528283646.0,,0
58,2018-06-06 06:10:58,2018-06-06 06:14:06,187.911,192.168.1.223,192.168.1.1,0,2048.0,ICMP,........,0.0,0.0,8.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528283458.0,1528283646.0,,0
59,2018-06-06 06:09:50,2018-06-06 06:09:52,1.694,184.73.174.14,192.168.1.165,8443,4646.0,TCP,...APRSF,0.0,0.0,10.0,3446.0,11.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.927,219.03799999999998,225.497,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528283390.0,1528283392.0,,0
60,2018-06-06 06:11:57,2018-06-06 06:12:57,60.157,52.207.72.2,192.168.1.230,443,57305.0,TCP,...APRSF,0.0,0.0,13.0,7069.0,17.0,3593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,2.78,211.662,228.295,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528283517.0,1528283577.0,,0
61,2018-06-06 06:09:03,2018-06-06 06:09:13,10.206,192.168.1.216,52.193.63.246,49261,443.0,TCP,...APRSF,0.0,0.0,9.0,1242.0,8.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,3.802,177.74400000000003,194.06900000000002,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528283343.0,1528283353.0,,0
62,2018-06-06 06:08:34,2018-06-06 06:09:34,60.175,34.230.191.96,192.168.1.230,443,37694.0,TCP,...APRSF,0.0,0.0,14.0,7167.0,19.0,3523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,4.815,211.872,230.386,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528283314.0,1528283374.0,,0
63,2018-06-06 06:09:07,2018-06-06 06:09:07,0.032,192.168.1.1,192.168.1.165,5000,4226.0,TCP,...AP.SF,0.0,0.0,6.0,3460.0,6.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.9540000000000001,0.247,23.43,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528283347.0,1528283347.0,,0
64,2018-06-06 06:10:13,2018-06-06 06:14:15,242.325,fdc1:1bdc:1e84::128,fe80::16cc:20ff:fe51:33ea,0,34816.0,ICMP6,........,0.0,0.0,5.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528283413.0,1528283655.0,,0
65,2018-06-06 06:07:24,2018-06-06 06:12:24,300.083,216.58.220.99,192.168.1.192,443,45285.0,TCP,...AP...,0.0,0.0,21.0,1231.0,30.0,1855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,14983.933,1.09,2.813,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528283244.0,1528283544.0,,0
66,2018-06-06 06:14:10,2018-06-06 06:14:10,0.010,192.168.1.216,192.168.1.1,10654,53.0,UDP,........,0.0,0.0,1.0,38.0,1.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528283650.0,1528283650.0,,0
67,2018-06-06 06:11:13,2018-06-06 06:11:23,10.198,192.168.1.216,52.193.63.246,49276,443.0,TCP,...APRSF,0.0,0.0,9.0,1242.0,8.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,5.67,179.697,191.614,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528283473.0,1528283483.0,,0
68,2018-06-06 06:10:18,2018-06-06 06:14:20,242.323,fe80::16cc:20ff:fe51:33ea,fe80::e276:d0ff:fe3f:ae,0,34816.0,ICMP6,........,0.0,0.0,5.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528283418.0,1528283660.0,,0
69,2018-06-06 06:10:03,2018-06-06 06:10:13,10.195,192.168.1.216,52.193.63.246,49268,443.0,TCP,...APRSF,0.0,0.0,9.0,1242.0,8.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,4.341,177.687,192.79,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528283403.0,1528283413.0,,0
70,2018-06-06 06:13:34,2018-06-06 06:13:34,0.145,192.168.1.192,8.8.8.8,34898,53.0,UDP,........,0.0,0.0,2.0,74.0,2.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528283614.0,1528283614.0,,0
71,2018-06-06 06:09:34,2018-06-06 06:10:05,30.403,34.230.191.96,192.168.1.230,443,37696.0,TCP,...APRSF,0.0,0.0,11.0,681.0,11.0,1344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,5.895,207.956,228.30900000000003,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528283374.0,1528283405.0,,0
72,2018-06-06 06:13:49,2018-06-06 06:13:49,0.000,192.168.1.165,129.132.2.21,3461,123.0,UDP,........,0.0,0.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528283629.0,1528283629.0,,0
73,2018-06-06 06:09:08,2018-06-06 06:14:08,300.102,192.168.1.192,239.255.255.250,51540,1900.0,UDP,........,0.0,0.0,6.0,564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528283348.0,1528283648.0,,0
74,2018-06-06 06:10:18,2018-06-06 06:14:20,242.293,fe80::e276:d0ff:fe3f:ae,fe80::16cc:20ff:fe51:33ea,0,34816.0,ICMP6,........,0.0,0.0,5.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528283418.0,1528283660.0,,0
75,2018-06-06 06:10:55,2018-06-06 06:10:56,1.641,184.73.174.14,192.168.1.165,8443,4658.0,TCP,...APRSF,0.0,0.0,10.0,3446.0,11.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,1.053,211.222,215.78400000000002,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528283455.0,1528283456.0,,0
76,2018-06-06 06:10:26,2018-06-06 06:10:28,1.640,184.73.174.14,192.168.1.165,8443,4653.0,TCP,...APRSF,0.0,0.0,9.0,3414.0,11.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.997,209.38,215.05700000000002,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528283426.0,1528283428.0,,0
77,2018-06-06 06:12:55,2018-06-06 06:12:56,0.141,192.168.1.192,8.8.8.8,32867,53.0,UDP,........,0.0,0.0,2.0,64.0,2.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528283575.0,1528283576.0,,0
78,2018-06-06 06:10:13,2018-06-06 06:10:23,10.193,192.168.1.216,52.193.63.246,49269,443.0,TCP,...APRSF,0.0,0.0,9.0,1242.0,8.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,4.559,177.44,193.91299999999998,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528283413.0,1528283423.0,,0
79,2018-06-06 06:11:12,2018-06-06 06:11:14,2.149,184.73.174.14,192.168.1.165,8443,4663.0,TCP,...APRSF,0.0,0.0,17.0,2918.0,18.0,10234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,1.038,220.30700000000002,225.957,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528283472.0,1528283474.0,,0
80,2018-06-06 06:09:08,2018-06-06 06:14:09,300.242,192.168.1.248,192.168.1.192,1900,51540.0,UDP,........,0.0,0.0,48.0,18912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528283348.0,1528283649.0,,0
81,2018-06-06 06:13:40,2018-06-06 06:13:42,2.136,184.73.174.14,192.168.1.165,8443,4753.0,TCP,...APRSF,0.0,0.0,17.0,2918.0,18.0,10234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,1.229,219.85299999999998,225.979,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528283620.0,1528283622.0,,0
82,2018-06-06 06:08:31,2018-06-06 06:13:23,291.450,34.226.20.101,192.168.1.216,443,53647.0,TCP,...AP...,0.0,0.0,40.0,4622.0,20.0,3242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,209.72400000000002,144.77700000000002,15150.76,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528283311.0,1528283603.0,,0
83,2018-06-06 06:10:00,2018-06-06 06:10:02,2.086,184.73.174.14,192.168.1.165,8443,4649.0,TCP,...APRSF,0.0,0.0,17.0,2918.0,18.0,10234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,1.057,209.076,214.833,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528283400.0,1528283402.0,,0
84,2018-06-06 06:10:08,2018-06-06 06:10:08,0.018,fdc1:1bdc:1e84::128,fdc1:1bdc:1e84::1,38579,53.0,UDP,........,0.0,0.0,1.0,38.0,1.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528283408.0,1528283408.0,,0
85,2018-06-06 06:10:49,2018-06-06 06:10:49,0.141,192.168.1.192,8.8.8.8,37206,53.0,UDP,........,0.0,0.0,2.0,64.0,2.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528283449.0,1528283449.0,,0
